File,Alias,Question,Answer,Confidence
sample_nocs/0000044631.PDF,directorate,What is the directorate that approved the submission?,Biologic and Radiopharmaceutical Drugs Directorate,27.000001907348633
sample_nocs/0000044631.PDF,noc_reason,What was the reason for the submission?,Update to antigen composition (Omicron KP.2 variant) / mise a jour de la composition antigénique (variant Omicron KP.2),30.000001907348633
sample_nocs/0000044631.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Sophie Sommerer,99
sample_nocs/0000044631.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000044631.PDF,submission_no,What is the Submission Number?,287904,99
sample_nocs/0000044631.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Moderna Biopharma Canada Corporation,98
sample_nocs/0000044631.PDF,product_name,What is the Product name?,Spikevax,90
sample_nocs/0000044631.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, IM, DISP, 0.1 mg / mL",52
sample_nocs/0000044631.PDF,species,What is the species?,NA,NA
sample_nocs/0000044631.PDF,noc_date,What is the date of the document?,"September 17, 2024",92
sample_nocs/0000044631.PDF,medicinal_ingredients,What are the medicinal ingredients?,"mRNA encoding sARS-CoV-2 spike protein, 5'(m7G-5'-ppp-5'-Gm) cap, 100-nucleotide 3' poly(A) tail",38
sample_nocs/0000044714.PDF,canadian_reference_product,What is the Canadian Reference Product?,"ARIMIDEX, AstraZeneca Pharmaceuticals LP, USA",46
sample_nocs/0000044714.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,46
sample_nocs/0000044714.PDF,noc_reason,What was the reason for the submission?,Administrative: Licensing Agreement between two manufacturers / Administratif: Accord de licence entre two fabricants,25
sample_nocs/0000044714.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,94
sample_nocs/0000044714.PDF,dossier_id,What is the Dossier Id?,e157878,81
sample_nocs/0000044714.PDF,submission_no,What is the Submission Number?,287372,99
sample_nocs/0000044714.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,NA,NA
sample_nocs/0000044714.PDF,product_name,What is the Product name?,RIVA-ANASTROZOLE,92
sample_nocs/0000044714.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02392259, oral / orale, tablet / comprimé, 1 mg",65
sample_nocs/0000044714.PDF,species,What is the species?,NA,NA
sample_nocs/0000044714.PDF,noc_date,What is the date of the document?,"June 25, 2024",75
sample_nocs/0000044714.PDF,medicinal_ingredients,What are the medicinal ingredients?,"Anastrozole, 5.1 mg",5
sample_nocs/0000044765.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000044765.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000044765.PDF,noc_reason,What was the reason for the submission?,Update to antigen composition (Omicron JN. 1 variant) / mise a jour of the composition antigénique (variant Omicron JN. 1),15.000000953674316
sample_nocs/0000044765.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Sophie Sommerer,99
sample_nocs/0000044765.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000044765.PDF,submission_no,What is the Submission Number?,288077,99
sample_nocs/0000044765.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Novavax Inc.,93
sample_nocs/0000044765.PDF,product_name,What is the Product name?,Nuvaxovid,95
sample_nocs/0000044765.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, IM, SUS, 5 mcg / 0.5 mL",78
sample_nocs/0000044765.PDF,species,What is the species?,NA,NA
sample_nocs/0000044765.PDF,noc_date,What is the date of the document?,"September 19, 2024",91
sample_nocs/0000044765.PDF,medicinal_ingredients,What are the medicinal ingredients?,SARS-CoV-2 recombinant spike protein / Protéine de spicule recombinante du SRAS-CoV-2,78
sample_nocs/0000044818.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000044818.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000044818.PDF,noc_reason,What was the reason for the submission?,Update to the Product Monograph / Mise a jour de la monographie de produit,43
sample_nocs/0000044818.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Sophie Sommerer,99
sample_nocs/0000044818.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000044818.PDF,submission_no,What is the Submission Number?,286502,99
sample_nocs/0000044818.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Regeneron Canada Company,93
sample_nocs/0000044818.PDF,product_name,What is the Product name?,Libtayo,99
sample_nocs/0000044818.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, IV, SOL, 350 mg / 7mL",77
sample_nocs/0000044818.PDF,species,What is the species?,NA,NA
sample_nocs/0000044818.PDF,noc_date,What is the date of the document?,"September 25, 2024",93
sample_nocs/0000044818.PDF,medicinal_ingredients,What are the medicinal ingredients?,Cemiplimab / Cémiplimab,92
sample_nocs/0000044831.PDF,canadian_reference_product,What is the Canadian Reference Product?,TRILEPTAL,98
sample_nocs/0000044831.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,56
sample_nocs/0000044831.PDF,noc_reason,What was the reason for the submission?,Update to the Product Monograph with new safety information,78
sample_nocs/0000044831.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,90
sample_nocs/0000044831.PDF,dossier_id,What is the Dossier Id?,HC6-024-e127448,97
sample_nocs/0000044831.PDF,submission_no,What is the Submission Number?,278353,98
sample_nocs/0000044831.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Novartis Pharmaceuticals Canada Inc.,83
sample_nocs/0000044831.PDF,product_name,What is the Product name?,TRILEPTAL,98
sample_nocs/0000044831.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral/Orale, Suspension, 60 mg/mL",27.000001907348633
sample_nocs/0000044831.PDF,species,What is the species?,NA,NA
sample_nocs/0000044831.PDF,noc_date,What is the date of the document?,"September 24, 2024",94
sample_nocs/0000044831.PDF,medicinal_ingredients,What are the medicinal ingredients?,Oxcarbazepine / Oxcarbazépine,69
sample_nocs/0000044891.PDF,canadian_reference_product,What is the Canadian Reference Product?,"FLORINEF, Paladin Labs Inc., Canada",49
sample_nocs/0000044891.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000044891.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000044891.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,91
sample_nocs/0000044891.PDF,dossier_id,What is the Dossier Id?,HC6-024-e267932,94
sample_nocs/0000044891.PDF,submission_no,What is the Submission Number?,267932,96
sample_nocs/0000044891.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,JAMP Pharma Corporation,79
sample_nocs/0000044891.PDF,product_name,What is the Product name?,JAMP FLUDROCORTISONE,89
sample_nocs/0000044891.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02552248, Oral / Orale, Tablet (Immediate Release)",58.999996185302734
sample_nocs/0000044891.PDF,species,What is the species?,NA,NA
sample_nocs/0000044891.PDF,noc_date,What is the date of the document?,"October 4, 2024",80
sample_nocs/0000044891.PDF,medicinal_ingredients,What are the medicinal ingredients?,Fludrocortisone Acetate / Acétate de fludrocortisone,82
sample_nocs/0000044895.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Levaquin, Janssen-Ortho Inc., Canada",34
sample_nocs/0000044895.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,87
sample_nocs/0000044895.PDF,noc_reason,What was the reason for the submission?,Safety updates to the Product Monograph / Mise a jour de l'innocuité dans la Monographie de Produit,31
sample_nocs/0000044895.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Scott Appleton, PhD",52
sample_nocs/0000044895.PDF,dossier_id,What is the Dossier Id?,HC6-024-e126216,98
sample_nocs/0000044895.PDF,submission_no,What is the Submission Number?,285880,99
sample_nocs/0000044895.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Teva Canada Limited,81
sample_nocs/0000044895.PDF,product_name,What is the Product name?,ACT LEVOFLOXACIN,87
sample_nocs/0000044895.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral/Orale, Tablet/Comprimé, 250 mg",67
sample_nocs/0000044895.PDF,species,What is the species?,NA,NA
sample_nocs/0000044895.PDF,noc_date,What is the date of the document?,"October 4, 2024",80
sample_nocs/0000044895.PDF,medicinal_ingredients,What are the medicinal ingredients?,Levofloxacin(supplied as levofloxacin hemihydrate)/Lévofloxacine(sous forme de hémihydrate de lévofloxacine),12
sample_nocs/0000045153.PDF,canadian_reference_product,What is the Canadian Reference Product?,PMS-NAPROXEN,93
sample_nocs/0000045153.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000045153.PDF,noc_reason,What was the reason for the submission?,Update to the Product Monograph as per advisement letter / Mise a jour of la monographie de produit conformément to la lettre d'avis,10
sample_nocs/0000045153.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,93
sample_nocs/0000045153.PDF,dossier_id,What is the Dossier Id?,HC6-024-e139182,98
sample_nocs/0000045153.PDF,submission_no,What is the Submission Number?,280628,99
sample_nocs/0000045153.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,NA,NA
sample_nocs/0000045153.PDF,product_name,What is the Product name?,PMS-NAPROXEN,94
sample_nocs/0000045153.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Rectal / Rectale, Suppository / Suppositoire, 500 mg",66
sample_nocs/0000045153.PDF,species,What is the species?,NA,NA
sample_nocs/0000045153.PDF,noc_date,What is the date of the document?,"October 28, 2024",81
sample_nocs/0000045153.PDF,medicinal_ingredients,What are the medicinal ingredients?,Naproxen / Naproxène,91
sample_nocs/0000045296.PDF,canadian_reference_product,What is the Canadian Reference Product?,"FERRIPROX, Chiesi Canada Corp., Canada",55
sample_nocs/0000045296.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000045296.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000045296.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,93
sample_nocs/0000045296.PDF,dossier_id,What is the Dossier Id?,e283688,56
sample_nocs/0000045296.PDF,submission_no,What is the Submission Number?,283688,98
sample_nocs/0000045296.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Taro Pharmaceuticals Inc.,95
sample_nocs/0000045296.PDF,product_name,What is the Product name?,TARO-DEFERIPRONE,80
sample_nocs/0000045296.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02553112, Oral / Orale, Tablet / Comprimé, 1000 mg",35
sample_nocs/0000045296.PDF,species,What is the species?,NA,NA
sample_nocs/0000045296.PDF,noc_date,What is the date of the document?,"November 13, 2024",88
sample_nocs/0000045296.PDF,medicinal_ingredients,What are the medicinal ingredients?,Deferiprone / Défériprone,85
sample_nocs/0000045859.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000045859.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000045859.PDF,noc_reason,What was the reason for the submission?,Update to the Product Monograph with new safety information,69
sample_nocs/0000045859.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,94
sample_nocs/0000045859.PDF,dossier_id,What is the Dossier Id?,e135426,81
sample_nocs/0000045859.PDF,submission_no,What is the Submission Number?,289933,98
sample_nocs/0000045859.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Jazz Pharmaceuticals Ireland Limited,99
sample_nocs/0000045859.PDF,product_name,What is the Product name?,XYREM,95
sample_nocs/0000045859.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral/Orale Solution, 500 mg / mL",29
sample_nocs/0000045859.PDF,species,What is the species?,NA,NA
sample_nocs/0000045859.PDF,noc_date,What is the date of the document?,"January 23, 2025",88
sample_nocs/0000045859.PDF,medicinal_ingredients,What are the medicinal ingredients?,Sodium Oxybate / Oxybate de sodium,68
sample_nocs/0000046087.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000046087.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,70
sample_nocs/0000046087.PDF,noc_reason,What was the reason for the submission?,Update to the Product Monograph with new safety information,82
sample_nocs/0000046087.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Melissa Hunt,97
sample_nocs/0000046087.PDF,dossier_id,What is the Dossier Id?,e120166,96
sample_nocs/0000046087.PDF,submission_no,What is the Submission Number?,287053,98
sample_nocs/0000046087.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Sanofi-Aventis Canada Inc,92
sample_nocs/0000046087.PDF,product_name,What is the Product name?,PLAQUENIL,99
sample_nocs/0000046087.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral / Orale, Tablet / Comprimé, 200 mg",80
sample_nocs/0000046087.PDF,species,What is the species?,NA,NA
sample_nocs/0000046087.PDF,noc_date,What is the date of the document?,"February 21, 2025",95
sample_nocs/0000046087.PDF,medicinal_ingredients,What are the medicinal ingredients?,Hydroxychloroquine sulfate / Sulfate d'hydroxychloroquine,91
sample_nocs/0000046096.PDF,canadian_reference_product,What is the Canadian Reference Product?,"CRESTOR, AstraZeneca Canada Inc., Canada",47
sample_nocs/0000046096.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,89
sample_nocs/0000046096.PDF,noc_reason,What was the reason for the submission?,Update to Product Monograph/ Mise a jour de la monographie de produit,31
sample_nocs/0000046096.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Scott Appleton, PhD",51
sample_nocs/0000046096.PDF,dossier_id,What is the Dossier Id?,e120841,96
